extrarepaymentsallowed,allowssplitloan,hasoffsetaccount,hasredrawfacility,redrawactivationfee,hasfortnightlyrepayments,hasfulloffset,hasmonthlyrepayments,hasrepayholiday,hasweeklyrepayments,hasmortgageportability,hasprincipalandinterest,hasinterestonly,hasconstructionfacility,portabilitytransferfee,companyvariation,totalcost,costscore,boxcox,cost score2,output_dtr,total_score,alogarithm,manual,difference
1,1,1,1,0,1,1,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Variable Home Loan ($250k-$500k) (Principal and Interest),76987.81408321095,4.426954418829297,361.2991720929212,2.295867044430996,3.8466425916666696,3.8638649999999997,3.8,3.9,-0.10000000000000009
1,1,1,1,0,1,1,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Investment Loan Fixed 4 Years (Principal and Interest),81544.32422955538,4.169259910996624,266.8804434489966,3.0025412232561237,3.2681986404539276,3.2675069999999993,3.3,3.3,0.0
1,1,1,1,0,1,1,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Investment Loan Fixed 1 Year (Principal and Interest),82738.70530971003,4.101711406827915,245.74413748896723,3.160735279374263,3.1073233315555573,3.1111899999999997,3.1,3.1,0.0
1,1,1,1,0,1,1,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Investment Loan Fixed 3 Years (Principal and Interest),79898.15671623278,4.262359303630729,298.3741446290861,2.7668275492928194,3.4878203134661487,3.4829599999999994,3.5,3.5,0.0
1,1,1,1,0,1,0,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Home Loan Fixed 1 Year (Principal and Interest),78012.63912985276,4.3689951961946605,338.0349854785354,2.4699871603007564,3.5875227929999727,3.6297359999999994,3.6,3.6,0.0
1,1,1,1,0,1,0,1,0,1,1,1,0,1,200,SERVICE ONE Alliance Bank - Service One Alliance Bank Home Loan Fixed 4 Years (Principal and Interest),78621.10820062348,4.334583084142313,324.8008747190586,2.5690374704219976,3.4943181352222394,3.550097,3.5,3.6,-0.10000000000000009
0,1,0,0,0,1,0,1,0,1,0,1,1,1,200,SERVICE ONE Alliance Bank - Home Plus Line of Credit Investment Loan,93054.2239222579,3.518314814584629,113.17764277314082,4.152925283820592,1.0728750619237941,1.140001,1.1,1.1,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 5 Years,84551.67295990753,3.9991785930451966,216.24315483580006,3.381534510526617,2.6538912939221806,2.653909,2.7,2.7,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 5 Years,84551.67295990753,3.9991785930451966,216.24315483580006,3.381534510526617,2.6538912939221806,2.653909,2.7,2.7,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 5 Years,84551.67295990753,3.9991785930451966,216.24315483580006,3.381534510526617,2.6538912939221806,2.653909,2.7,2.7,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 1 Year,91787.2408063809,3.5899693440363336,125.32271499182725,4.062025850411791,1.8199589999999852,1.8199990000000001,1.8,1.8,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 1 Year,91787.2408063809,3.5899693440363336,125.32271499182725,4.062025850411791,1.8199589999999852,1.8199990000000001,1.8,1.8,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 1 Year,91787.2408063809,3.5899693440363336,125.32271499182725,4.062025850411791,1.8199589999999852,1.8199990000000001,1.8,1.8,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 4 Years,86411.50857120738,3.8939951506494634,188.99876791416364,3.5854443177434536,2.410491000000062,2.410491,2.4,2.4,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 4 Years,86411.50857120738,3.8939951506494634,188.99876791416364,3.5854443177434536,2.410491000000062,2.410491,2.4,2.4,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Investment Loan (Interest Only) 4 Years,86411.50857120738,3.8939951506494634,188.99876791416364,3.5854443177434536,2.410491000000062,2.410491,2.4,2.4,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Principal and Interest) 5 Years,76567.66399154968,4.450716106526485,371.199872740542,2.221765543590664,3.7144830116206293,3.7388499999999993,3.7,3.7,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Principal and Interest) 5 Years,76567.66399154968,4.450716106526485,371.199872740542,2.221765543590664,3.7144830116206293,3.7388499999999993,3.7,3.7,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Principal and Interest) 2 Years,77093.67207937724,4.420967594846449,358.8383566362168,2.31428494485269,3.658931952733285,3.670012,3.7,3.7,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 4 Years,80363.31052464742,4.236052420100124,289.1883724169481,2.835578189426598,3.230725018000002,3.2420809999999998,3.2,3.2,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,79232.03658471658,4.300031885043988,311.93428213665834,2.665337101629013,3.389548987672321,3.3901379999999994,3.4,3.4,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,79232.03658471658,4.300031885043988,311.93428213665834,2.665337101629013,3.389548987672321,3.3901379999999994,3.4,3.4,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,79232.03658471658,4.300031885043988,311.93428213665834,2.665337101629013,3.389548987672321,3.3901379999999994,3.4,3.4,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,79232.03658471658,4.300031885043988,311.93428213665834,2.665337101629013,3.389548987672321,3.3901379999999994,3.4,3.4,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Principal and Interest) 1 Year,83362.42982970286,4.066436519240609,235.25241781922875,3.239260244585738,2.832212658000027,2.8495559999999998,2.8,2.8,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,500,St.George Bank - Advantage Package Variable Home Loan (Principal and Interest) ($250k-$500k),78606.15363747108,4.335428842994512,325.1210765797766,2.5666409290765344,3.6633113004889317,3.6720569999999997,3.7,3.7,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,500,St.George Bank - Advantage Package Variable Investment Loan (Principal and Interest) ($250k-$500k),83683.22461056992,4.048293894618748,229.99786458428386,3.278587792686933,3.0075679999999925,3.007568,3.0,3.0,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,500,St.George Bank - Advantage Package Variable Investment Loan (Principal and Interest) ($250k-$500k),83683.22461056992,4.048293894618748,229.99786458428386,3.278587792686933,3.0075679999999925,3.007568,3.0,3.0,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,500,St.George Bank - Advantage Package Variable Investment Loan (Principal and Interest) ($250k-$500k),83683.22461056992,4.048293894618748,229.99786458428386,3.278587792686933,3.0075679999999925,3.007568,3.0,3.0,0.0
1,1,0,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Basic Home Loan (Principal and Interest),77869.64514834294,4.377082254602238,341.20691184892405,2.446246971301374,3.46332872911976,3.4684470000000003,3.5,3.5,0.0
1,1,0,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Basic Investment Loan (Principal and Interest),82980.63214736819,4.088029177367316,241.63108409876034,3.1915193056869864,2.799410644482272,2.7995270000000003,2.8,2.8,0.0
1,1,0,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Basic Investment Loan (Principal and Interest),82980.63214736819,4.088029177367316,241.63108409876034,3.1915193056869864,2.799410644482272,2.7995270000000003,2.8,2.8,0.0
1,1,0,1,0,1,0,1,1,1,1,1,0,0,500,St.George Bank - Basic Investment Loan (Principal and Interest),82980.63214736819,4.088029177367316,241.63108409876034,3.1915193056869864,2.799410644482272,2.7995270000000003,2.8,2.8,0.0
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Home Loan (Principal and Interest) 1 Year,82219.74089277512,4.1310615620365025,254.75650061619726,3.0932825144018876,2.94724714599996,2.9591089999999998,2.9,3.0,-0.10000000000000009
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Home Loan (Principal and Interest) 3 Years,77946.87842668427,4.372714308298763,339.49075659792345,2.459091484462644,3.5008275899697687,3.518339,3.5,3.5,0.0
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Home Loan (Principal and Interest) 4 Years,78552.48584116336,4.338464037894074,326.2722762124939,2.5580248095121396,3.457488560883312,3.4390779999999994,3.5,3.4,0.10000000000000009
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 1 Year,86717.76508409312,3.87667474120805,184.78918897583705,3.6169507866629846,2.348042231333389,2.3704090000000004,2.3,2.4,-0.10000000000000009
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 1 Year,86717.76508409312,3.87667474120805,184.78918897583705,3.6169507866629846,2.348042231333389,2.3704090000000004,2.3,2.4,-0.10000000000000009
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 1 Year,86717.76508409312,3.87667474120805,184.78918897583705,3.6169507866629846,2.348042231333389,2.3704090000000004,2.3,2.4,-0.10000000000000009
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 2 Years,83164.82948943129,4.077611853169077,238.53664131432978,3.21467957108153,2.8325564880000016,2.835419,2.8,2.8,0.0
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 2 Years,83164.82948943129,4.077611853169077,238.53664131432978,3.21467957108153,2.8325564880000016,2.835419,2.8,2.8,0.0
1,1,1,1,10,1,0,1,1,1,1,1,0,0,500,St.George Bank - Fixed Rate Investment Loan (Principal and Interest) 2 Years,83164.82948943129,4.077611853169077,238.53664131432978,3.21467957108153,2.8325564880000016,2.835419,2.8,2.8,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Portfolio Loan,96373.09397947273,3.330615334393474,85.7704251276608,4.358053792768667,1.1199265726666268,1.1199999999999999,1.1,1.1,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Portfolio Loan,96373.09397947273,3.330615334393474,85.7704251276608,4.358053792768667,1.1199265726666268,1.1199999999999999,1.1,1.1,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Portfolio Loan,96373.09397947273,3.330615334393474,85.7704251276608,4.358053792768667,1.1199265726666268,1.1199999999999999,1.1,1.1,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 2 Years,89074.95011035257,3.7433635851471325,154.8384718582453,3.841116042097821,1.265243294000019,1.261907,1.3,1.3,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 2 Years,89074.95011035257,3.7433635851471325,154.8384718582453,3.841116042097821,1.265243294000019,1.261907,1.3,1.3,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 2 Years,89074.95011035257,3.7433635851471325,154.8384718582453,3.841116042097821,1.265243294000019,1.261907,1.3,1.3,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 5 Years,84891.67295990753,3.9799498127179103,211.04120236734104,3.420468369748541,1.8143565972444764,1.809412,1.8,1.8,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 5 Years,84891.67295990753,3.9799498127179103,211.04120236734104,3.420468369748541,1.8143565972444764,1.809412,1.8,1.8,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,500,St.George Bank - Portfolio Loan Fixed 5 Years,84891.67295990753,3.9799498127179103,211.04120236734104,3.420468369748541,1.8143565972444764,1.809412,1.8,1.8,0.0
1,1,1,1,10,1,1,1,1,1,1,1,0,1,500,St.George Bank - Standard Variable Home Loan (Principal and Interest),84366.05473846431,4.00967627541247,219.12613006218592,3.3599569678087664,2.8826291106667306,2.8781999999999996,2.9,2.9,0.0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,500,St.George Bank - Advantage Package Variable Home Loan (Interest Only) (New Customer) ($250k-$500k),83039.94200029428,4.084674894622729,240.63121208147183,3.1990028181944696,3.0838553554078754,3.0917639999999995,3.1,3.1,0.0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,500,St.George Bank - Advantage Package Variable Investment Loan (Interest Only) ($250k-$500k),88726.1143479202,3.76309207410629,159.00687008955182,3.809917788960633,2.3475589999999436,2.347559,2.3,2.3,0.0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,500,St.George Bank - Advantage Package Variable Investment Loan (Interest Only) ($250k-$500k),88726.1143479202,3.76309207410629,159.00687008955182,3.809917788960633,2.3475589999999436,2.347559,2.3,2.3,0.0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,500,St.George Bank - Advantage Package Variable Investment Loan (Interest Only) ($250k-$500k),88726.1143479202,3.76309207410629,159.00687008955182,3.809917788960633,2.3475589999999436,2.347559,2.3,2.3,0.0
1,1,0,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Basic Home Loan (Interest Only),83258.83941752937,4.072295099475012,236.9695962921317,3.2264080731504374,2.7702976886666546,2.7631129999999997,2.8,2.8,0.0
1,1,0,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Basic Investment Loan (Interest Only) (New Customer),80131.86052101853,4.249142129736975,293.73023439084466,2.801584757966144,3.1722828853332756,3.1723679999999996,3.2,3.2,0.0
1,1,0,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Basic Investment Loan (Interest Only) (New Customer),80131.86052101853,4.249142129736975,293.73023439084466,2.801584757966144,3.1722828853332756,3.1723679999999996,3.2,3.2,0.0
1,1,0,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Basic Investment Loan (Interest Only) (New Customer),80131.86052101853,4.249142129736975,293.73023439084466,2.801584757966144,3.1722828853332756,3.1723679999999996,3.2,3.2,0.0
1,1,1,1,10,1,1,1,1,1,1,0,1,1,500,St.George Bank - Standard Variable Investment Loan (Interest Only),94855.56182231277,3.416439724068833,97.55039730377301,4.26988693981801,2.019893333999984,2.02,2.0,2.0,0.0
1,1,1,1,10,1,1,1,1,1,1,0,1,1,500,St.George Bank - Standard Variable Investment Loan (Interest Only),94855.56182231277,3.416439724068833,97.55039730377301,4.26988693981801,2.019893333999984,2.02,2.0,2.0,0.0
1,1,1,1,10,1,1,1,1,1,1,0,1,1,500,St.George Bank - Standard Variable Investment Loan (Interest Only),94855.56182231277,3.416439724068833,97.55039730377301,4.26988693981801,2.019893333999984,2.02,2.0,2.0,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Advantage Package Portfolio Loan Fixed 3 Years,84163.6837063762,4.021121416943731,222.30430901514546,3.3361699815402694,2.0035878779999887,2.004688,2.0,2.0,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Advantage Package Portfolio Loan Fixed 3 Years,84163.6837063762,4.021121416943731,222.30430901514546,3.3361699815402694,2.0035878779999887,2.004688,2.0,2.0,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Advantage Package Portfolio Loan Fixed 1 Year,90083.8495492763,3.6863050390195236,143.27285478383007,3.927678560636818,1.2285936226666385,1.229858,1.2,1.2,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,500,St.George Bank - Advantage Package Portfolio Loan Fixed 1 Year,90083.8495492763,3.6863050390195236,143.27285478383007,3.927678560636818,1.2285936226666385,1.229858,1.2,1.2,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Interest Only) 3 Years,81120.33516621904,4.193238712643878,274.7243703844435,2.9438335843641026,3.1367133160000336,3.1430029999999993,3.1,3.1,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Interest Only) 1 Year,85997.59056950928,3.9174043810264108,194.80989660924374,3.5419510970909096,2.4947259013332967,2.5046659999999994,2.5,2.5,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Home Loan (Interest Only) 2 Years,82971.07542041849,4.088569660317797,241.79250660390218,3.190311143726923,2.810928173744101,2.900775,2.8,2.9,-0.10000000000000009
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 5 Years,83775.32057036264,4.043085385854381,228.50685832597924,3.2897471848789643,2.7955160000000494,2.795516,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 5 Years,83775.32057036264,4.043085385854381,228.50685832597924,3.2897471848789643,2.7955160000000494,2.795516,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 5 Years,83775.32057036264,4.043085385854381,228.50685832597924,3.2897471848789643,2.7955160000000494,2.795516,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 5 Years,83775.32057036264,4.043085385854381,228.50685832597924,3.2897471848789643,2.7955160000000494,2.795516,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 3 Years,83762.02306453377,4.043837429438158,228.72166131521695,3.2881394982662675,2.7972566759999613,2.7972589999999995,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 3 Years,83762.02306453377,4.043837429438158,228.72166131521695,3.2881394982662675,2.7972566759999613,2.7972589999999995,2.8,2.8,0.0
1,1,1,1,0,1,0,1,1,1,1,0,1,0,500,St.George Bank - Advantage Package Fixed Rate Investment Loan (Interest Only) 3 Years,83762.02306453377,4.043837429438158,228.72166131521695,3.2881394982662675,2.7972566759999613,2.7972589999999995,2.8,2.8,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Home Loan (Interest Only) 4 Years,82130.72110866319,4.136096096958475,256.32868259533217,3.081515564930891,2.9710829806666887,2.970757,3.0,3.0,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Home Loan (Interest Only) 3 Years,82229.13478895418,4.130530288018726,254.59104637918324,3.0945208517397687,2.9577549759999293,2.957877,3.0,3.0,0.0
1,1,1,1,10,1,0,1,1,1,1,0,1,0,500,St.George Bank - Fixed Rate Home Loan (Interest Only) 1 Year,87536.7196840542,3.8303585703237193,173.9002228858,3.698448930944837,2.257914243696992,2.2632250000000003,2.3,2.3,0.0
1,1,0,1,0,1,0,1,0,1,1,0,1,0,499,State Custodians - Line of Credit Home Loan (LVR < 80%),74473.76773171498,4.569136904198508,423.837123509471,1.827803598783873,3.845091468666725,3.8528979999999997,3.8,3.9,-0.10000000000000009
1,0,1,1,0,1,1,1,0,1,1,1,0,0,300,"Summerland Credit Union - Premium Home Loan ($250k+, LVR < 80%)",74303.10672039454,4.578788678013547,428.37761235126015,1.7938204444900192,3.979889487088867,3.975237,4.0,4.0,0.0
1,0,1,1,25,1,1,1,0,1,1,1,0,0,300,"Summerland Credit Union - Offset Home Loan ($250k+, LVR 80%-95%)",75233.19598108651,4.526187260135271,404.09756716665754,1.9755437237492988,3.784982693755511,3.7535049999999996,3.8,3.8,0.0
1,0,0,1,25,1,0,1,0,1,1,1,0,0,300,Summerland Credit Union - Home Loan Plus,83618.86584142571,4.051933720012891,231.04443294242878,3.2707547827989734,2.520518421333286,2.455991,2.5,2.5,0.0
1,0,0,0,0,1,0,1,0,1,1,1,1,0,300,Summerland Credit Union - Fixed Rate Home Loan 4 Years,77820.95137258536,4.37983614259444,342.29247619713226,2.4381220970804454,3.1504521282223,3.1148239999999996,3.2,3.1,0.10000000000000009
1,0,0,0,0,1,0,1,0,1,1,1,1,0,300,Summerland Credit Union - Fixed Rate Home Loan 2 Years,79434.70617793936,4.28856985831722,307.75735396966803,2.6965991968172576,2.8999905421929397,2.903613,2.9,2.9,0.0
1,0,0,1,25,1,0,1,0,1,1,0,1,0,300,"Summerland Credit Union - Equity Extra Overdraft ($250k+, LVR < 80%)",76498.55844012668,4.454624387313864,372.8489398096708,2.2094231499401524,3.5842422620000094,3.3878939999999997,3.6,3.4,0.20000000000000018
1,0,0,1,25,1,0,1,0,1,1,1,0,0,300,"Summerland Credit Union - Eco Home Loan ($250k+, LVR 80%-95%)",73940.16956193333,4.599314674756666,438.163322352349,1.7205795877388173,3.80509532062323,3.722739,3.8,3.7,0.09999999999999964
1,1,0,1,20,1,0,1,1,1,1,1,0,1,300,Suncorp Bank - Personal Purpose Back to Basics Special (Principal and Interest) (LVR 90%-95%),71358.28071819192,4.745334008303063,513.0703508866904,1.1599401506482576,4.38183364633328,4.420657,4.4,4.4,0.0
1,1,0,1,20,1,0,1,1,1,1,1,0,1,300,Suncorp Bank - Investment Back to Basics Special (Principal and Interest),74492.66399154968,4.568068221759189,423.33676416279957,1.8315485234985447,3.9863801728729733,4.010429,4.0,4.0,0.0
1,1,0,1,20,1,0,1,1,1,1,1,0,1,300,Suncorp Bank - Personal Purpose Back to Basics,81198.4472139652,4.188821067329098,273.26556710516036,2.9547519543131684,3.1160436782962995,3.132776,3.1,3.1,0.0
1,1,0,1,20,1,0,1,1,1,1,1,0,1,300,Suncorp Bank - Personal Purpose Back to Basics,81198.4472139652,4.188821067329098,273.26556710516036,2.9547519543131684,3.1160436782962995,3.132776,3.1,3.1,0.0
1,1,0,1,20,1,0,1,1,1,1,1,0,1,300,Suncorp Bank - Investment Back to Basics (Principal and Interest),84805.47064098532,3.9848250052304333,212.35049479630638,3.4106690093317074,2.6326179020191156,2.6606889999999996,2.6,2.7,-0.10000000000000009
1,1,1,1,20,1,1,1,1,1,1,1,0,1,300,Suncorp Bank - Home Package Plus Investment Variable Special (Principal and Interest),77693.9740220996,4.387017376650415,345.1362958009228,2.4168376134605234,3.782817745255535,3.791442,3.8,3.8,0.0
1,1,1,1,20,1,1,1,1,1,1,1,0,1,300,"Suncorp Bank - Home Package Plus Personal Variable (Principal and Interest) ($150k+, LVR < 80%)",76455.71627599486,4.457047336028088,373.8742279241281,2.2017494114059715,3.9404713231934445,3.953506,3.9,4.0,-0.10000000000000009
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed (Principal and Interest) 3 Years,73197.17150548245,4.641335105377533,458.7554287707868,1.5664585769761334,3.815245833825452,3.8199829999999997,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed (Principal and Interest) 3 Years,73197.17150548245,4.641335105377533,458.7554287707868,1.5664585769761334,3.815245833825452,3.8199829999999997,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed (Principal and Interest) 5 Years,73615.05397396011,4.617701663645235,447.0806475900996,1.653838131036207,3.7649706081111574,3.765292,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed (Principal and Interest) 5 Years,73615.05397396011,4.617701663645235,447.0806475900996,1.653838131036207,3.7649706081111574,3.765292,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed (Principal and Interest) 5 Years,73615.05397396011,4.617701663645235,447.0806475900996,1.653838131036207,3.7649706081111574,3.765292,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed Special (Principal and Interest) 1 Year,74100.96952453247,4.590220594881799,433.8058832600095,1.753192711602963,3.701420915533273,3.7016899999999997,3.7,3.7,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Personal Fixed Special (Principal and Interest) 1 Year,74100.96952453247,4.590220594881799,433.8058832600095,1.753192711602963,3.701420915533273,3.7016899999999997,3.7,3.7,0.0
1,1,1,1,20,1,1,1,1,1,1,1,0,1,300,"Suncorp Bank - Home Package Plus Investment Variable (Principal and Interest) ($150k+, LVR < 80%)",81287.87872976,4.183763246824525,271.60299236756873,2.9671954457083323,3.3239116966666638,3.3210699999999997,3.3,3.3,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Investment Fixed (Principal and Interest) 5 Years ,79930.53890297315,4.260527921409118,297.727192870226,2.77166964057596,2.941538500133324,2.9387179999999997,2.9,2.9,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Investment Fixed (Principal and Interest) 5 Years ,79930.53890297315,4.260527921409118,297.727192870226,2.77166964057596,2.941538500133324,2.9387179999999997,2.9,2.9,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Investment Fixed (Principal and Interest) 5 Years ,79930.53890297315,4.260527921409118,297.727192870226,2.77166964057596,2.941538500133324,2.9387179999999997,2.9,2.9,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Home Package Plus Investment Fixed (Principal and Interest) 3 Years ,79536.91589604798,4.282789363561854,305.6679282299933,2.7122374418985817,2.9907470579222135,2.9902379999999997,3.0,3.0,0.0
0,0,0,0,0,1,0,1,1,1,1,1,0,0,300,"Suncorp Bank - Home Package Plus Access Equity Line of Credit ($150k+, LVR 80%-90%)",85241.46632359647,3.9601671663934477,205.7945269873216,3.4597369562778075,1.7111801030222389,1.7036319999999996,1.7,1.7,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,300,Suncorp Bank - Fixed Investment Loan (Principal and Interest) 2 Years,85197.74721831955,3.9626397107213167,206.4445102162089,3.45487217604701,2.2531209033332975,2.249351,2.3,2.2,0.09999999999999964
